Timestamp,Latitude,Longitude,Depth m,Temp °C,Cond µS/cm,SpCond µS/cm,nLF Cond µS/cm,Sal psu,ODO % sat,ODO % local,ODO mg/L,pH,pH mV,Turbidity FNU,TDS mg/L,Chlorophyll RFU,Chlorophyll ug/L,BGA PE RFU,BGA PE ug/L,fDOM QSU,fDOM RFU,Barometer mmHg,Pressure psi a,Vertical Position m,Altitude m
2020-08-19 11:15:10,25.81152,-80.17895,-0.08,30.324,50606.6,45935,45414.4,29.63,91.9,91.9,5.87,7.92,-81.8,3.78,29858,1.46,5.95,3.36,9.51,23.13,7.71,760.3,-0.116,-0.109,-5.2
2020-08-19 11:15:25,25.81146,-80.17867,-0.082,30.285,50578.7,45941.2,45424.7,29.63,92.9,92.9,5.94,7.93,-82.2,7.44,29862,1.32,5.39,3.1,8.77,22.8,7.61,760.4,-0.119,-0.081,-5.6
2020-08-19 11:15:40,25.8114166666667,-80.1783888888889,0,30.276,,46076,,29.73,,92,5.88,7.93,,6.6,,1.25,5.11,2.91,8.24,22.76,7.59,760.5,,,
2020-08-19 11:15:55,25.81143,-80.17813,-0.077,30.271,50743.6,46102.3,45585.5,29.75,91.7,91.7,5.86,7.93,-82,4.68,29966,1.31,5.34,2.93,8.29,22.94,7.65,760.3,-0.112,-0.031,-4.9
2020-08-19 11:16:10,25.8112,-80.17805,-0.064,30.272,50761.8,46117.2,45600,29.76,91.9,91.9,5.87,7.93,-82.1,1.7,29976,1.31,5.35,2.91,8.25,23.14,7.72,760.4,-0.093,-0.085,-4.8
2020-08-19 11:16:25,25.8109166666667,-80.1780277777778,0,30.247,,46048,,29.71,,92.5,5.92,7.93,,10.46,,1.19,4.86,2.79,7.91,22.55,7.52,760.3,,,
2020-08-19 11:16:40,25.81071,-80.17803,-0.083,30.238,50590.7,45989.8,45477.7,29.67,92.2,92.2,5.9,7.93,-82.1,13.18,29893,1.15,4.67,2.55,7.25,22.51,7.51,760.4,-0.12,-0.088,-8.7
2020-08-19 11:16:55,25.81043,-80.17813,-0.095,30.273,51128.5,46450,45929,30,90.6,90.6,5.78,7.93,-82.1,7.87,30192,1.21,4.92,2.57,7.28,21.48,7.17,760.4,-0.138,-0.106,-1.4
2020-08-19 11:17:10,25.8102777777778,-80.1783333333333,0,30.289,,46566,,30.09,,89.8,5.73,7.93,,7.92,,1.22,4.96,2.82,7.98,21.15,7.05,760.4,,,
2020-08-19 11:17:25,25.81022,-80.17861,-0.094,30.328,51282.9,46546.3,46018.5,30.07,88.5,88.5,5.64,7.92,-81.7,4.35,30255,1.22,4.98,2.8,7.93,21.14,7.05,760.4,-0.136,-0.062,4.9
2020-08-19 11:17:40,25.81014,-80.17886,-0.083,30.332,51342.4,46597.2,46068.4,30.11,87.8,87.8,5.6,7.92,-81.5,5.57,30288,1.21,4.94,2.9,8.23,21.27,7.09,760.3,-0.12,-0.079,5.6
2020-08-19 11:17:55,25.81005,-80.17912,-0.082,30.343,51363.5,46607.1,46077.1,30.11,87.1,87.1,5.55,7.92,-81.4,9.42,30295,1.2,4.9,2.88,8.17,21.3,7.1,760.3,-0.118,-0.083,6.2
2020-08-19 11:18:10,25.81,-80.17939,-0.084,30.334,51445.9,46689.4,46159.3,30.17,86.4,86.4,5.5,7.91,-81.2,9.53,30348,1.18,4.8,2.89,8.2,21.14,7.05,760.3,-0.121,-0.081,7.7
2020-08-19 11:18:25,25.80997,-80.17966,-0.085,30.329,51448.5,46695.4,46165.7,30.18,84.9,84.9,5.41,7.91,-80.9,9.39,30352,1.24,5.05,2.94,8.35,21.14,7.05,760.4,-0.124,-0.087,6.7
2020-08-19 11:18:40,25.80995,-80.17995,-0.086,30.325,51572.8,46811.7,46281.1,30.26,81.6,81.6,5.2,7.9,-80.3,9.94,30428,1.04,4.24,2.79,7.91,21.12,7.04,760.3,-0.125,-0.083,6
2020-08-19 11:18:55,25.8099444444444,-80.1802222222222,0,30.3,,47144,,30.5,,81.8,5.2,7.9,,12.21,,0.89,3.64,2.46,6.97,19.71,6.57,760.4,,,
2020-08-19 11:19:10,25.8099444444444,-80.1805,0,30.301,,47432,,30.71,,81.7,5.19,7.91,,11.83,,0.79,3.24,2.16,6.14,18.91,6.31,760.4,,,
2020-08-19 11:19:25,25.8099722222222,-80.1807777777778,0,30.234,,47896,,31.05,,84.7,5.38,7.93,,10.53,,0.63,2.6,1.65,4.7,17.05,5.69,760.4,,,
2020-08-19 11:19:40,25.81,-80.1810277777778,0,30.183,,47597,,30.84,,86,5.47,7.93,,10.16,,0.64,2.65,1.55,4.42,17.14,5.72,760.5,,,
2020-08-19 11:19:55,25.8100277777778,-80.1813055555555,0,30.14,,47334,,30.65,,85.8,5.47,7.93,,12.33,,0.51,2.09,1.41,4.02,17.64,5.88,760.3,,,
2020-08-19 11:20:10,25.8100555555556,-80.1815555555556,0,30.155,,47509,,30.77,,86.4,5.5,7.93,,12.47,,0.52,2.13,1.21,3.45,17.62,5.88,760.3,,,
2020-08-19 11:20:25,25.8100833333333,-80.1818055555556,0,30.171,,47501,,30.77,,86.4,5.5,7.93,,7.77,,0.56,2.3,1.29,3.69,17.54,5.85,760.4,,,
2020-08-19 11:20:40,25.81009,-80.18206,-0.078,30.179,52237.7,47535.8,47012.8,30.79,86.4,86.4,5.5,7.93,-82.2,8.38,30898,0.59,2.42,1.33,3.8,17.82,5.95,760.3,-0.113,-0.062,1.1
2020-08-19 11:20:55,25.8100833333333,-80.1823055555556,0,30.182,,47536,,30.79,,86.4,5.5,7.93,,13.27,,0.6,2.45,1.36,3.89,17.94,5.99,760.3,,,
2020-08-19 11:21:10,25.8101111111111,-80.1825555555556,0,30.231,,47575,,30.82,,86.4,5.5,7.93,,2.8,,0.54,2.22,1.32,3.77,17.52,5.85,760.3,,,
2020-08-19 11:21:25,25.8100833333333,-80.1828055555556,0,30.259,,47646,,30.87,,86.2,5.48,7.93,,3.57,,0.52,2.16,1.24,3.55,17.29,5.77,760.3,,,
2020-08-19 11:21:40,25.8101111111111,-80.1830555555556,0,30.287,,47670,,30.89,,86,5.46,7.93,,45.83,,0.53,2.18,1.24,3.55,16.67,5.56,760.3,,,
2020-08-19 11:21:55,25.8100555555556,-80.1833055555556,0,30.265,,47669,,30.89,,84.5,5.37,7.93,,9.95,,0.54,2.21,1.33,3.8,17.54,5.85,760.3,,,
2020-08-19 11:22:10,25.81,-80.1835555555556,0,30.258,,47434,,30.72,,82.9,5.27,7.92,,15.48,,0.56,2.29,1.42,4.04,17.98,6,760.3,,,
2020-08-19 11:22:25,25.8099166666667,-80.1838055555556,0,30.276,,47136,,30.5,,82.1,5.23,7.91,,2.98,,0.62,2.56,1.6,4.56,18.67,6.23,760.2,,,
2020-08-19 11:22:40,25.8099444444444,-80.1840277777778,0,30.298,,46825,,30.27,,80.8,5.14,7.9,,5.66,,0.76,3.1,1.98,5.62,20.3,6.77,760.3,,,
2020-08-19 11:22:55,25.8099444444444,-80.18425,0,30.305,,46634,,30.14,,79.7,5.08,7.9,,4.92,,0.9,3.69,2.23,6.33,21.11,7.04,760.3,,,
2020-08-19 11:23:10,25.80993,-80.18449,-0.088,30.304,51365.5,46640.1,46113.7,30.14,79.4,79.4,5.06,7.89,-80,4.06,30316,0.85,3.49,2.21,6.27,21.51,7.17,760.3,-0.128,-0.064,1.8
2020-08-19 11:23:25,25.80982,-80.18468,-0.078,30.314,51292.7,46566.6,46040.1,30.09,79.3,79.3,5.06,7.89,-79.8,5.63,30268,0.93,3.81,2.3,6.53,21.98,7.33,760.3,-0.113,-0.071,-2
2020-08-19 11:23:40,25.8096111111111,-80.1848055555556,0,30.329,,46361,,29.94,,78.7,5.02,7.89,,5.13,,1.05,4.3,2.54,7.2,22.53,7.51,760.3,,,
2020-08-19 11:23:55,25.8093888888889,-80.1848333333333,0,30.355,,46297,,29.89,,79.4,5.06,7.89,,4.29,,1.08,4.42,2.64,7.49,22.74,7.58,760.4,,,
2020-08-19 11:24:10,25.80915,-80.18486,-0.066,30.343,51022,46297.3,45770.8,29.89,80.5,80.5,5.14,7.89,-79.8,8.17,30093,1.05,4.29,2.5,7.11,22.59,7.53,760.3,-0.095,-0.076,-2.4
2020-08-19 11:24:25,25.8089,-80.18486,-0.074,30.347,50864.5,46151.7,45626.4,29.78,80.7,80.7,5.15,7.89,-79.8,7.9,29999,0.98,3.99,2.51,7.11,22.28,7.43,760.3,-0.107,-0.073,-4
2020-08-19 11:24:40,25.8086388888889,-80.1848333333333,0,30.358,,46330,,29.91,,81,5.17,7.89,,10.21,,0.93,3.79,2.38,6.76,22.02,7.34,760.2,,,
2020-08-19 11:24:55,25.80839,-80.18487,-0.084,30.341,51126.5,46393.9,45866.4,29.96,81.6,81.6,5.21,7.9,-80.2,11.16,30156,1.01,4.13,2.42,6.86,22.06,7.36,760.3,-0.122,-0.086,-4.4
2020-08-19 11:25:10,25.80815,-80.18486,-0.085,30.316,51214.5,46493.8,45967.8,30.03,82.2,82.2,5.24,7.9,-80.4,6.59,30221,0.94,3.85,2.23,6.33,21.91,7.31,760.3,-0.123,-0.099,-4.7
2020-08-19 11:25:25,25.80789,-80.18484,-0.081,30.313,51229.5,46509.7,45983.9,30.04,82.6,82.6,5.27,7.9,-80.5,7.94,30231,0.96,3.93,2.28,6.48,21.7,7.24,760.2,-0.117,-0.072,-2.5
2020-08-19 11:25:40,25.8076388888889,-80.1847777777778,0,30.318,,46705,,30.19,,82.8,5.27,7.9,,5.53,,0.9,3.68,2.35,6.67,21.53,7.18,760.2,,,
2020-08-19 11:25:55,25.8074166666667,-80.1847777777778,0,30.301,,46686,,30.17,,83,5.29,7.91,,8.9,,0.91,3.71,2.25,6.38,21.17,7.06,760.2,,,
2020-08-19 11:26:10,25.80717,-80.18481,-0.082,30.27,51384,46684.8,46161.6,30.17,83.6,83.6,5.33,7.91,-80.9,10,30345,0.85,3.46,2.24,6.35,20.92,6.98,760.2,-0.118,-0.081,-5.1
2020-08-19 11:26:25,25.80692,-80.18484,-0.086,30.239,51448.1,46768.3,46247.4,30.23,84,84,5.36,7.91,-81,9.23,30399,0.83,3.4,2.1,5.97,20.55,6.85,760.3,-0.125,-0.082,-4.5
2020-08-19 11:26:40,25.8066388888889,-80.1848333333333,0,30.236,,46797,,30.26,,84.2,5.37,7.91,,14.01,,0.81,3.32,1.93,5.49,20.54,6.85,760.3,,,
2020-08-19 11:26:55,25.8064166666667,-80.1848888888889,0,30.252,,46882,,30.32,,84,5.35,7.91,,43.6,,0.9,3.68,1.9,5.41,20.27,6.76,760.3,,,
2020-08-19 11:27:10,25.8061388888889,-80.1849166666667,0,30.256,,46905,,30.33,,83.7,5.33,7.91,,2.85,,0.76,3.1,1.93,5.47,19.82,6.61,760.2,,,
2020-08-19 11:27:25,25.8058611111111,-80.1849444444445,0,30.231,,46926,,30.35,,83.6,5.33,7.91,,9.99,,0.75,3.07,1.9,5.4,19.79,6.6,760.2,,,
2020-08-19 11:27:40,25.8056111111111,-80.1849722222222,0,30.118,,47155,,30.52,,83.8,5.35,7.92,,11.04,,0.58,2.39,1.55,4.41,18.96,6.33,760.2,,,
2020-08-19 11:27:55,25.8053333333333,-80.185,0,30.175,,47298,,30.62,,84.3,5.37,7.92,,12.94,,0.64,2.62,1.39,3.96,17.97,5.99,760.2,,,
2020-08-19 11:28:10,25.8051,-80.18501,-0.094,30.214,52128.3,47407.4,46882.1,30.7,84.5,84.5,5.38,7.92,-81.8,13.11,30815,0.64,2.64,1.52,4.32,17.56,5.86,760.2,-0.136,-0.085,-4.4
2020-08-19 11:28:25,25.80483,-80.18501,-0.094,30.194,52005.7,47312.4,46790.3,30.63,84.5,84.5,5.38,7.92,-81.8,13.34,30753,0.61,2.49,1.5,4.28,17.99,6,760.1,-0.136,-0.101,-4.4
2020-08-19 11:28:40,25.80457,-80.18501,-0.093,30.22,52095.7,47372.5,46846.9,30.67,84.5,84.5,5.38,7.92,-81.7,12.26,30792,0.68,2.79,1.44,4.11,17.98,6,760.2,-0.135,-0.086,-5.4
2020-08-19 11:28:55,25.8042777777778,-80.1850277777778,0,30.299,,47453,,30.73,,85,5.4,7.92,,8.19,,0.65,2.68,1.44,4.11,18,6,760.2,,,
2020-08-19 11:29:10,25.80404,-80.18503,-0.094,30.289,52209.1,47418.6,46885,30.7,85.2,85.2,5.42,7.92,-81.9,14.29,30822,0.69,2.81,1.52,4.33,17.94,5.99,760.2,-0.135,-0.101,-4.7
2020-08-19 11:29:25,25.80379,-80.18501,-0.093,30.238,52082.3,47346.1,46818.9,30.65,84.7,84.7,5.39,7.92,-81.7,9.04,30775,0.66,2.7,1.47,4.18,18.21,6.07,760.2,-0.135,-0.092,-5.1
2020-08-19 11:29:40,25.80353,-80.18501,-0.093,30.256,52066.5,47316.7,46787.9,30.63,84.9,84.9,5.4,7.92,-81.7,29.18,30756,0.69,2.83,1.57,4.46,18.13,6.05,760.2,-0.134,-0.096,-5
2020-08-19 11:29:55,25.80325,-80.185,0,30.288,,47388,,30.68,,85.1,5.41,7.92,,10.4,,0.72,2.97,1.63,4.63,18.24,6.08,760.2,,,
2020-08-19 11:30:10,25.8029722222222,-80.1850277777778,0,30.242,,47295,,30.62,,85,5.41,7.92,,5.5,,0.68,2.77,1.58,4.51,18.49,6.17,760.1,,,
2020-08-19 11:30:25,25.8027222222222,-80.1850277777778,0,30.32,,47421,,30.71,,84.5,5.37,7.92,,10.41,,0.77,3.13,1.65,4.69,18.31,6.11,760.2,,,
2020-08-19 11:30:40,25.8024444444444,-80.1850555555556,0,30.232,,47480,,30.75,,83.2,5.3,7.92,,10.75,,0.64,2.63,1.66,4.74,18.01,6.01,760.2,,,
2020-08-19 11:30:55,25.8021944444444,-80.1850833333333,0,30.211,,47634,,30.86,,83.6,5.32,7.92,,11.89,,0.55,2.28,1.44,4.12,17.79,5.94,760.1,,,
2020-08-19 11:31:10,25.8019166666667,-80.1850555555556,0,30.212,,47701,,30.91,,83.9,5.33,7.92,,11.57,,0.59,2.42,1.37,3.89,17.46,5.83,760.2,,,
2020-08-19 11:31:25,25.80168,-80.18507,-0.092,30.206,52527.5,47776.8,47248.2,30.97,83.9,83.9,5.34,7.92,-81.7,9.5,31055,0.56,2.29,1.36,3.88,17.21,5.74,760.1,-0.134,-0.096,-4.7
2020-08-19 11:31:40,25.80142,-80.18504,-0.091,30.168,52401.2,47693.3,47169.8,30.91,83.5,83.5,5.31,7.92,-81.6,9.23,31001,0.6,2.48,1.38,3.93,17.51,5.84,760.2,-0.131,-0.078,-5
2020-08-19 11:31:55,25.8011388888889,-80.1850277777778,0,30.211,,47871,,31.04,,84.6,5.38,7.92,,1.55,,0.57,2.33,1.39,3.95,16.73,5.58,760,,,
2020-08-19 11:32:10,25.8008888888889,-80.1849722222222,0,30.204,,47836,,31.01,,84.9,5.39,7.93,,10.77,,0.54,2.24,1.34,3.83,16.78,5.6,760.1,,,
2020-08-19 11:32:25,25.80064,-80.18497,-0.091,30.135,52306.4,47634.3,47114.9,30.87,84.5,84.5,5.38,7.92,-81.8,8.88,30962,0.64,2.61,1.41,4.03,17.48,5.83,760.1,-0.131,-0.088,-4.2
2020-08-19 11:32:40,25.80039,-80.18491,-0.09,30.177,52562.2,47832.3,47306.2,31.01,85,85,5.4,7.93,-82,7.45,31091,0.58,2.37,1.39,3.95,17.4,5.8,760.1,-0.131,-0.099,-5.1
2020-08-19 11:32:55,25.8001111111111,-80.1848333333333,0,30.202,,47926,,31.08,,85.2,5.41,7.93,,9.42,,0.58,2.37,1.33,3.8,16.93,5.65,760,,,
2020-08-19 11:33:10,25.7998333333333,-80.1848055555556,0,30.183,,47831,,31.01,,85.5,5.44,7.93,,13.59,,0.55,2.27,1.35,3.84,17.03,5.68,760.1,,,
2020-08-19 11:33:25,25.7995833333333,-80.1848055555556,0,30.23,,48044,,31.16,,86.7,5.5,7.94,,10.49,,0.58,2.4,1.37,3.9,16.69,5.57,760.1,,,
2020-08-19 11:33:40,25.79931,-80.18484,-0.09,30.221,52837.1,48045.6,47512.4,31.16,87,87,5.52,7.94,-82.7,16.38,31230,0.5,2.08,1.28,3.64,16.36,5.46,760.1,-0.13,-0.086,-4.6
2020-08-19 11:33:55,25.7990277777778,-80.1848611111111,0,30.132,,47970,,31.11,,87.2,5.54,7.94,,10.46,,0.55,2.24,1.27,3.62,16.18,5.4,760.1,,,
2020-08-19 11:34:10,25.79875,-80.1849166666667,0,30.251,,48955,,31.82,,93.3,5.9,7.96,,11.89,,0.4,1.67,1.13,3.22,13.92,4.65,760.1,,,
2020-08-19 11:34:25,25.7985,-80.1849722222222,0,30.269,,49101,,31.93,,95.6,6.04,7.98,,11.87,,0.43,1.77,1.17,3.35,12.72,4.24,760.1,,,
2020-08-19 11:34:40,25.7982222222222,-80.185,0,30.288,,49322,,32.09,,98,6.18,7.99,,10.16,,0.42,1.72,1.22,3.47,12.18,4.06,760,,,
2020-08-19 11:34:55,25.79799,-80.18504,-0.087,30.308,53995.9,49025.9,48472.3,31.87,101.2,101.2,6.39,8,-86.6,8.24,31867,0.43,1.76,1.15,3.29,12.57,4.2,760.1,-0.126,-0.078,-4.3
2020-08-19 11:35:10,25.79774,-80.18505,-0.087,30.331,53960.7,48973.8,48418.1,31.83,104.1,104.1,6.57,8.01,-87.2,11.39,31833,0.41,1.69,1.15,3.29,13.19,4.4,760.1,-0.126,-0.082,-4.2
2020-08-19 11:35:25,25.7974722222222,-80.1850833333333,0,30.336,,48939,,31.81,,105.4,6.66,8.01,,3.5,,0.45,1.84,1.05,3,13.12,4.38,760.1,,,
2020-08-19 11:35:40,25.79725,-80.1851666666667,0,30.336,,48975,,31.84,,106.7,6.74,8.02,,11.24,,0.4,1.64,1.02,2.91,13.19,4.4,760.1,,,
2020-08-19 11:35:55,25.79708,-80.18538,-0.089,30.314,53956.2,48984,48430.1,31.84,105.1,105.1,6.64,8.01,-87.6,4.73,31840,0.37,1.54,0.93,2.68,13.17,4.4,760.1,-0.13,-0.112,-1.4
2020-08-19 11:36:10,25.79698,-80.18562,-0.103,30.215,53156.3,48340.8,47804.9,31.38,95.2,95.2,6.03,7.99,-86.1,3.05,31422,0.36,1.5,0.98,2.79,12.14,4.05,760.2,-0.149,-0.115,-0.1
2020-08-19 11:36:25,25.7969166666667,-80.1858333333333,0,30.208,,48725,,31.66,,92,5.82,7.97,,1.83,,0.4,1.66,1.04,2.97,13.18,4.4,760.1,,,
2020-08-19 11:36:40,25.7968611111111,-80.1860833333333,0,30.191,,48633,,31.59,,91.6,5.8,7.97,,4.74,,0.39,1.61,1,2.88,14.04,4.68,760,,,
2020-08-19 11:36:55,25.79675,-80.1862777777778,0,30.263,,48850,,31.75,,92,5.82,7.97,,1.59,,0.4,1.66,1.06,3.02,14.34,4.78,760,,,
2020-08-19 11:37:10,25.7965833333333,-80.1863611111111,0,30.335,,48847,,31.74,,91.8,5.8,7.97,,2.82,,0.42,1.74,1.05,2.99,15,5.01,760.1,,,
2020-08-19 11:37:25,25.7964166666667,-80.1863055555556,0,30.408,,48937,,31.81,,95.2,6,7.98,,1.2,,0.47,1.96,1.21,3.45,14.97,4.99,760,,,
2020-08-19 11:37:40,25.79633,-80.18622,-0.022,30.302,53800.8,48853.1,48302,31.75,94.9,94.9,5.99,7.97,-85.1,1.09,31755,0.44,1.83,1.28,3.65,15.19,5.07,760,-0.032,-0.002,-4.1
2020-08-19 11:37:55,25.79625,-80.18608,0.005,30.325,53853.3,48881.7,48327.7,31.77,92.3,92.3,5.83,7.97,-84.5,1.09,31773,0.47,1.95,1.29,3.68,15.03,5.01,759.9,0.007,0.051,-3.3
2020-08-19 11:38:10,25.7961666666667,-80.1859166666667,0.024,30.289,,48827,,31.73,,90,5.69,7.96,,1.04,,0.43,1.77,1.22,3.5,15.12,5.04,760.1,,,
2020-08-19 11:38:25,25.7960833333333,-80.18575,0.044,30.32,,49159,,31.97,,92.1,5.81,7.97,,0.96,,0.4,1.67,1.11,3.18,14.09,4.7,760.1,,,
2020-08-19 11:38:40,25.7959444444444,-80.1856388888889,0.038,30.311,,49257,,32.04,,93.9,5.92,7.98,,0.83,,0.41,1.69,1.11,3.17,13.39,4.47,759.9,,,
2020-08-19 11:38:55,25.7958055555556,-80.1855277777778,0.034,30.295,,49345,,32.11,,94.5,5.96,7.98,,0.82,,0.41,1.68,1.07,3.05,13.13,4.38,760,,,
2020-08-19 11:39:10,25.7956666666667,-80.1854166666667,0.038,30.291,,49390,,32.14,,95,5.99,7.99,,0.82,,0.43,1.79,1.06,3.02,12.96,4.33,760,,,
2020-08-19 11:39:25,25.7955,-80.1853333333333,0.043,30.289,,49399,,32.15,,95.4,6.02,7.99,,0.79,,0.43,1.77,1.08,3.1,12.91,4.31,760,,,
2020-08-19 11:39:40,25.79532,-80.18532,0.034,30.29,54375.7,49386,48830.3,32.14,95.7,95.7,6.03,7.99,-85.8,0.84,32101,0.4,1.66,1.08,3.1,12.88,4.3,760,0.049,0.017,-2.5
2020-08-19 11:39:55,25.79512,-80.1853,0.02,30.288,54391.3,49401.7,48846,32.15,95.7,95.7,6.04,7.99,-85.9,0.75,32111,0.41,1.69,1.09,3.11,12.87,4.29,759.9,0.03,0.011,-1.7
2020-08-19 11:40:10,25.7949166666667,-80.1852777777778,0.014,30.286,,49403,,32.15,,95.7,6.04,7.99,,0.8,,0.34,1.4,1.01,2.89,12.85,4.29,759.9,,,
2020-08-19 11:40:25,25.7947222222222,-80.18525,0.017,30.295,,49454,,32.19,,96,6.05,7.99,,0.7,,0.37,1.56,1.02,2.92,12.74,4.25,759.9,,,
2020-08-19 11:40:40,25.7945277777778,-80.1852222222222,0.027,30.298,,49548,,32.26,,96.4,6.07,7.99,,0.7,,0.42,1.72,1.07,3.05,12.47,4.16,759.9,,,
2020-08-19 11:40:55,25.7943333333333,-80.1851944444445,0.04,30.3,,49569,,32.27,,96.5,6.08,7.99,,0.74,,0.39,1.62,1.1,3.15,12.32,4.11,760,,,
2020-08-19 11:41:10,25.7941388888889,-80.1851666666667,0.041,30.299,,49635,,32.32,,96.7,6.09,7.99,,0.81,,0.4,1.64,1.12,3.19,12.16,4.06,759.9,,,
2020-08-19 11:41:25,25.7939444444444,-80.1851666666667,0.034,30.3,,49609,,32.3,,96.9,6.1,7.99,,0.76,,0.42,1.73,1.13,3.22,12.19,4.07,760,,,
2020-08-19 11:41:40,25.79375,-80.1851666666667,0.026,30.304,,49577,,32.28,,97,6.11,7.99,,0.76,,0.42,1.75,1.08,3.09,12.28,4.1,760,,,
2020-08-19 11:41:55,25.79357,-80.18519,0.025,30.31,54505,49485.9,48926.8,32.21,97.6,97.6,6.15,7.99,-86.4,0.64,32166,0.41,1.72,1.13,3.23,12.51,4.18,760,0.036,0.027,-6.4
2020-08-19 11:42:10,25.7933888888889,-80.1851944444445,0.018,30.307,,49332,,32.1,,97.7,6.16,8,,0.69,,0.43,1.76,1.12,3.19,13.01,4.34,759.9,,,
2020-08-19 11:42:25,25.79322,-80.18523,0.006,30.309,54394.1,49386.2,48828.3,32.14,98.7,98.7,6.22,8,-86.5,0.64,32101,0.39,1.61,1.09,3.1,12.99,4.33,759.9,0.009,-0.006,-5.2
2020-08-19 11:42:40,25.79303,-80.18524,-0.01,30.307,54455.8,49443.9,48885.6,32.18,99.6,99.6,6.28,8,-86.7,0.6,32139,0.38,1.59,1.11,3.18,12.82,4.28,759.9,-0.015,-0.004,-3.6
2020-08-19 11:42:55,25.7928333333333,-80.1852222222222,0,30.307,,49475,,32.2,,100.2,6.32,8,,0.53,,0.35,1.46,1.05,3.01,12.68,4.23,759.9,,,
2020-08-19 11:43:10,25.7926666666667,-80.1851944444445,0,30.304,,49529,,32.24,,100.3,6.32,8,,0.54,,0.36,1.48,1.03,2.94,12.54,4.18,759.9,,,
2020-08-19 11:43:25,25.7926111111111,-80.1850833333333,0.007,30.292,,49534,,32.25,,99.2,6.25,8,,0.62,,0.36,1.49,0.87,2.5,12.38,4.13,759.9,,,
2020-08-19 11:43:40,25.7927222222222,-80.1850555555556,0.022,30.293,,49480,,32.21,,97.8,6.16,8,,0.73,,0.37,1.53,0.98,2.8,12.53,4.18,759.9,,,
2020-08-19 11:43:55,25.79286,-80.18505,0.015,30.298,54499.6,49491.6,48933.8,32.21,97.5,97.5,6.15,7.99,-86.4,0.68,32170,0.38,1.59,1.02,2.91,12.56,4.19,759.9,0.021,-0.015,-1
2020-08-19 11:44:10,25.7929722222222,-80.1849722222222,0,30.287,,49470,,32.2,,97.3,6.14,7.99,,0.68,,0.39,1.61,0.98,2.81,12.57,4.2,759.9,,,
2020-08-19 11:44:25,25.7930833333333,-80.1849166666667,0,30.293,,49422,,32.16,,97.3,6.14,7.99,,0.65,,0.39,1.6,1.05,3.01,12.74,4.25,759.9,,,
2020-08-19 11:44:40,25.7931944444444,-80.1848888888889,0,30.292,,49475,,32.2,,97.6,6.15,7.99,,0.73,,0.38,1.58,1,2.88,12.65,4.22,759.9,,,
2020-08-19 11:44:55,25.79334,-80.18486,-0.025,30.295,54469.2,49466,48908.8,32.2,97.9,97.9,6.17,7.99,-86.3,0.69,32153,0.39,1.63,1.04,2.96,12.62,4.21,759.9,-0.036,-0.064,-5.2
2020-08-19 11:45:10,25.79351,-80.18481,-0.047,30.283,54324.5,49345.6,48791.1,32.11,98.7,98.7,6.23,8,-86.4,5.25,32075,0.38,1.58,1.04,2.97,12.3,4.1,759.9,-0.069,-0.073,-5.9
2020-08-19 11:45:25,25.7936944444444,-80.1847777777778,0,30.283,,49202,,32,,99.9,6.3,8,,7.93,,0.38,1.59,0.98,2.79,11.92,3.98,759.9,,,
2020-08-19 11:45:40,25.79394,-80.18479,-0.095,30.277,54064.6,49114.5,48563.3,31.94,100.6,100.6,6.35,8,-86.7,9.33,31924,0.3,1.27,1.1,3.14,11.59,3.87,760,-0.138,-0.109,-2.8
2020-08-19 11:45:55,25.79418,-80.1848,-0.107,30.241,53494.7,48626.7,48084.9,31.58,101,101,6.4,8,-86.9,18.23,31607,0.46,1.89,1.15,3.29,9.95,3.32,759.9,-0.154,-0.121,-2.3
2020-08-19 11:46:10,25.7943888888889,-80.1847777777778,0,30.205,,49012,,31.87,,100.6,6.36,8,,0.86,,0.34,1.4,1,2.86,10.15,3.39,759.9,,,
2020-08-19 11:46:25,25.79461,-80.18484,-0.111,30.238,54469.1,49515.5,48964.1,32.23,98.6,98.6,6.22,8,-86.6,7.16,32185,0.33,1.37,0.91,2.62,11.27,3.76,759.9,-0.16,-0.098,-3.4
2020-08-19 11:46:40,25.7948055555556,-80.1848611111111,0,30.243,,49385,,32.14,,98.4,6.21,8,,5.38,,0.38,1.57,0.98,2.8,11.27,3.76,759.9,,,
2020-08-19 11:46:55,25.79504,-80.18493,-0.108,30.245,54464.6,49505,48952.9,32.23,98.5,98.5,6.21,8,-86.6,4.62,32178,0.39,1.6,0.97,2.78,11.78,3.93,759.9,-0.157,-0.094,-1.9
2020-08-19 11:47:10,25.79526,-80.18499,-0.103,30.247,54458.7,49498,48945.7,32.22,98.8,98.8,6.24,8,-86.6,4.23,32174,0.36,1.5,1.06,3.04,11.72,3.91,759.9,-0.149,-0.094,-1.4
2020-08-19 11:47:25,25.7954722222222,-80.1850277777778,0,30.263,,49185,,31.99,,100.8,6.37,8,,5.53,,0.38,1.56,1.07,3.05,12.15,4.05,759.9,,,
2020-08-19 11:47:40,25.7956944444444,-80.1851111111111,0,30.273,,49287,,32.06,,101.6,6.41,8.01,,6.77,,0.42,1.76,1.08,3.09,12.09,4.04,759.9,,,
2020-08-19 11:47:55,25.7959444444444,-80.1851111111111,0,30.278,,49015,,31.87,,101,6.38,8,,7.41,,0.56,2.29,1.16,3.32,10.85,3.62,759.9,,,
